1.218975918888791643e+00,-3.045797431776749997e-01,1.077312864792010633e-01,-0.000000000000000000e+00,-7.224291513848213331e-01,-2.042464102898610356e+00,6.996842538796244071e-01,6.156968228008344868e-01,3.185219341579504926e-01,1.297673451322232996e+00,-6.479350569247771530e-01,1.910915956242960956e+00,-1.436737335816355154e-01,9.437694151382193253e-01,-2.172991383933679188e+00,8.103069535520472932e-01,3.400558251028755197e-01,1.570968095236344952e+00,-1.220852209709350211e-01,-8.054386438083639688e-02,-3.214587493957494768e-01,-0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-1.246587177084007125e+00,-1.791256500882408287e-01,2.027401094098256085e+00,2.235965191222588189e+00,2.589964017408541777e-02,-8.954149745924913084e-01,-1.773091935539350184e+00,5.999700613390185344e-01,1.648849697886098475e+00,5.292795685361123548e-01,-1.681025754940934647e-01,-3.979107904214034819e-01,-1.531932611658052057e+00,-1.300455419709001914e+00,-5.628450974375167615e-01,-5.936939897781741138e-01,1.347922272850958780e-01,-6.301265091024973453e-01,1.951445184456720883e+00,6.214333977515409946e-02,3.086593138467079167e-01,-2.082204364872276781e+00,-1.213099549723763715e-01,-3.753487351546633821e-01,6.475828221581733102e-01,5.988362399079279197e-02,-4.853347645092150747e-02,-1.036310197479519413e-01,-1.118128281950707237e+00,2.974678630388354339e-01,2.069518430726032587e+00,-7.008108968779692693e-01,8.839362271928608017e-01,-2.291474277714500740e+00,3.368522244668336052e-01,-2.993515180865308212e-01,1.149982967634526121e+00,-6.906680490242564918e-01,2.581067931372768576e-01,-3.403948717116375144e-01,2.464489601965288434e-01,2.737731779257590245e-02,1.330708109670636796e+00,3.899152944445976599e-01,-1.602438219079844961e+00,1.191869192408830935e+00,6.204012551622488381e-02,-1.389658311428596749e+00,-5.428978188043627195e-01,-2.352875263105388415e-01,2.235179371621441202e+00,1.090574317754621214e+00,-6.161152765569256617e-01,-1.983122877858644273e+00,-3.307778659848915059e-01,2.002478152291768954e-01,6.801486078589621398e-01,4.397369529632844665e-01,1.524140358820229135e+00,-7.510246953859534003e-01,-6.089193392080067824e-01,-1.461291440056516205e-02,-3.710048734081958233e-01,8.618356330890085404e-02,-5.308952839314766692e-01,1.887966417803935260e+00,-2.147051770363454515e-01,8.060706672396951156e-01,-2.251875575655734263e+00,-1.316403746699361665e-01,-2.424711248941830155e-01,8.370839375776584212e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,5.947808280143940252e-01,5.594728115068110519e-01,3.727924190295611173e-01,1.222513849155179688e+00,-2.973903774868592031e-01,2.046838819371303853e+00,-4.015596457752530490e-01,6.079747168507425581e-01,-2.350771913341677788e+00,7.901744696943651114e-01,3.488878074024333587e-01,1.581916304742388757e+00,-1.238474442066193754e-01,-8.073294636228227350e-02,-3.232831921387815943e-01,-0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-1.246587177084007125e+00,-1.791256500882408287e-01,2.027401094098256085e+00,2.228942449538959814e+00,2.594300178879618834e-02,-8.937598595578469807e-01,-1.776082645854605957e+00,6.086207729792803001e-01,1.650161153778373802e+00,5.391340820436193448e-01,-1.723146295411273898e-01,-4.034556129884902531e-01,-1.531932611658052057e+00,-1.300455419709001914e+00,-5.628450974375167615e-01,-5.943603604164012788e-01,1.406910378619453950e-01,-6.345407981409930676e-01,1.955557510047395642e+00,5.346163450866344563e-02,2.908310729157407293e-01,-2.082018786783285780e+00,-1.349669243454923728e-01,-3.749640048764040223e-01,6.479054161812222157e-01,6.502933543513494952e-02,-5.594183504863443207e-02,-1.038818327045613193e-01,-1.117969030077563763e+00,2.977329453773988610e-01,2.069307773083630675e+00,-7.006711914639647265e-01,8.839144765250033231e-01,-2.290879032888677447e+00,3.371799393982783943e-01,-2.993596286131502970e-01,1.149982967634526121e+00,-6.906680490242564918e-01,2.581067931372768576e-01,-3.455864831041450813e-01,2.488272845991501836e-01,2.438486187147460849e-02,1.330708109670636796e+00,3.899152944445976599e-01,-1.602438219079844961e+00,1.191374595844656659e+00,4.920749010874793383e-02,-1.387048625215368869e+00,-5.484183849945666323e-01,-2.178170505653634625e-01,2.235714438376429580e+00,1.083721465364714032e+00,-6.151655297532003797e-01,-1.987841961755860920e+00,-3.298875555901865098e-01,1.998146240667222073e-01,6.789400044120048605e-01,4.300161409300025106e-01,1.534576137734951606e+00,-7.414276641989558936e-01,-6.302819835788912028e-01,-1.801758702705912388e-02,-3.796079384033733684e-01,7.059546629115466543e-02,-5.111281467618807861e-01,1.898148015216159168e+00,-1.902320242060703548e-01,7.735512992146923450e-01,-2.262343318736025122e+00,-1.119586471574285508e-01,-2.358365241476447216e-01,8.313975621991236409e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,6.196991485232005159e-01,5.733765915000296198e-01,3.614521442498315196e-01,1.247817176686326190e+00,-3.759807503885668756e-01,2.018609317632459099e+00,-3.316559810220470195e-01,7.004735927962679742e-01,-2.318454060358152269e+00,7.926922208497456657e-01,3.477803881519634377e-01,1.580538746203760780e+00,-1.250105745967579340e-01,-8.086634153171673445e-02,-3.245122460808847475e-01,-0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-1.246587177084007125e+00,-1.791256500882407177e-01,2.027401094098256085e+00,2.229846068887434640e+00,2.595301039965104695e-02,-8.941174713102487681e-01,-1.775767219097270422e+00,6.073708563641887492e-01,1.650087778020091100e+00,5.378725287359084062e-01,-1.717342653050054346e-01,-4.028166394151336260e-01,-1.531932611658052057e+00,-1.300455419709001914e+00,-5.628450974375167615e-01,-5.942942946797452608e-01,1.402278568873311648e-01,-6.341816108037221511e-01,1.955127588356498469e+00,5.406729565091572542e-02,2.925404872427944669e-01,-2.082020213953356347e+00,-1.335618654435569153e-01,-3.751180965346038731e-01,6.479104469000409594e-01,6.450892509007792597e-02,-5.523252049295532956e-02,-1.095486689506623423e-01,-1.119804834776997993e+00,3.003368063880422767e-01,2.071713894331097539e+00,-7.014051285204599973e-01,8.849691733657443216e-01,-2.290350538347305065e+00,3.374722081532631757e-01,-2.993670992135673004e-01,1.149982967634526121e+00,-6.906680490242564918e-01,2.581067931372768576e-01,-3.473625877827342112e-01,2.496637691702831563e-01,2.341751837329393918e-02,1.329731414486614138e+00,3.868804698854265145e-01,-1.609033084718650475e+00,1.177583886107208100e+00,7.139717156721325786e-02,-1.383101601968302452e+00,-5.482872372888102364e-01,-2.326196056047018790e-01,2.227068297805264052e+00,1.102979932929391005e+00,-6.186581496817661341e-01,-1.979422699811307362e+00,-3.292354965818721779e-01,1.994975000423433176e-01,6.780556704509581589e-01,4.197676969556786708e-01,1.537156772034845131e+00,-7.261591199821134657e-01,-6.456696780192878737e-01,-1.893306691267845204e-02,-3.909806820170149688e-01,6.437025477784444338e-02,-4.961707438543512816e-01,1.903918180117345038e+00,-1.788222190993022653e-01,7.501100418467344655e-01,-2.269117544209415360e+00,-9.698006843134035493e-02,-2.312599457961613814e-01,8.298514922230326718e-01
2.348379665139891906e-17,5.694193338984857726e-17,7.614946187351818086e-18,-0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,6.338365566329940970e-01,5.811508053208960245e-01,3.546956679617609964e-01,1.260794627937259493e+00,-4.212409360570650296e-01,2.001572922409931898e+00,-2.938479020667681962e-01,7.495511822837539473e-01,-2.297237272277699471e+00,7.944667677988709320e-01,3.470008616787315092e-01,1.579570710918629439e+00,-1.258412097391951867e-01,-8.096813430182413229e-02,-3.254088465617384629e-01,-0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-1.246587177084007125e+00,-1.791256500882404123e-01,2.027401094098256085e+00,2.230476088474159013e+00,2.595678356344374715e-02,-8.943370639022775181e-01,-1.775531930993360596e+00,6.065272750853796246e-01,1.650015963856992895e+00,5.369905225011385452e-01,-1.713372957573875699e-01,-4.023547705653000017e-01,-1.531932611658051613e+00,-1.300455419709001914e+00,-5.628450974375165394e-01,-5.947639416804455514e-01,1.450168341747479772e-01,-6.377000927744702619e-01,1.957925608649112137e+00,4.680608400321510654e-02,2.789845567304828911e-01,-2.081788425034674983e+00,-1.435876423565428384e-01,-3.751761239612199650e-01,6.482277696804117362e-01,6.831148443574137918e-02,-6.082666470178538232e-02,-1.144223923081801042e-01,-1.118211390407603201e+00,3.018447497687573033e-01,2.073346278927774122e+00,-7.025114988245765302e-01,8.866621672685260913e-01,-2.289149060393319779e+00,3.298647302259414826e-01,-2.872276924513676999e-01,1.150391615310357940e+00,-7.045742759495551288e-01,2.534953750343214018e-01,-3.547165164085526734e-01,2.583335316672047965e-01,2.611072307246993865e-02,1.332364606437054011e+00,3.888153195286240815e-01,-1.608915102460481084e+00,1.178639577588675103e+00,5.423582674264039449e-02,-1.379570954665818583e+00,-5.539521957781122774e-01,-2.131350614610947880e-01,2.230819880747486383e+00,1.094294572297175749e+00,-6.175213490959463591e-01,-1.985797186126152525e+00,-3.293792325480197625e-01,1.995675458317155426e-01,6.782514360949045695e-01,4.145119622045099761e-01,1.542134161389185021e+00,-7.149688095594255444e-01,-6.526145589248216750e-01,-1.841968766689346809e-02,-3.968829014756582452e-01,6.296955843014065413e-02,-4.946734408209702560e-01,1.905740972052036852e+00,-1.700725927156522821e-01,7.377072030448538209e-01,-2.273578140983790519e+00,-9.033993681088922645e-02,-2.284720787580934720e-01,8.279787726298828421e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,5.633273891728494132e-01,5.427145126582737511e-01,3.893457098277888218e-01,1.178524868678970439e+00,-2.271221897614665308e-01,2.090992322300647466e+00,-4.887701113366141881e-01,5.148990688391508197e-01,-2.385368590366932384e+00,7.958156723603255767e-01,3.464092261604286849e-01,1.578837511606036914e+00,-1.253392290117875119e-01,-8.091810116583576795e-02,-3.249002138289277530e-01,-0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-1.246587177084007125e+00,-1.791256500882404123e-01,2.027401094098256085e+00,2.225252666710501703e+00,2.602123690719196358e-02,-8.934048231783112692e-01,-1.777914130080566091e+00,6.127169273884125467e-01,1.651195439431376588e+00,5.443671176172112380e-01,-1.744110919721388597e-01,-4.066416364749840251e-01,-1.531932611658051613e+00,-1.300455419709001914e+00,-5.628450974375165394e-01,-5.950593339871914633e-01,1.487297112516196007e-01,-6.403650823006938886e-01,1.959656387315138693e+00,4.098505934988330712e-02,2.693644582295333656e-01,-2.081547576669944277e+00,-1.503762975115061074e-01,-3.755700256478551324e-01,6.485211484237137780e-01,7.091337140580389331e-02,-6.477262144392258170e-02,-1.182103706520520048e-01,-1.116937694692392791e+00,3.030342133279240180e-01,2.073105899555818254e+00,-7.010091672921123784e-01,8.867606913849638284e-01,-2.288512510174708581e+00,3.314850956379249980e-01,-2.882612653354088561e-01,1.152058678763710375e+00,-7.037840411684815889e-01,2.553598515959414894e-01,-3.538912046079594753e-01,2.573892574836753599e-01,2.579289655469010206e-02,1.334414196582786483e+00,3.903325729499279029e-01,-1.608791519309065832e+00,1.164577920387171783e+00,7.889470046592644836e-02,-1.365214376188213841e+00,-5.458144251072499786e-01,-2.223845816670793063e-01,2.216041385872947522e+00,1.107781927843191072e+00,-6.206188199983009302e-01,-1.983731677841022556e+00,-3.270041593598131402e-01,1.992257925637740401e-01,6.798129617146353443e-01,4.076122522754463406e-01,1.549837333945399465e+00,-7.035879883829304626e-01,-6.670723228097416024e-01,-2.018351221369302922e-02,-4.040886104788010136e-01,5.387291388897964828e-02,-4.835508579067437362e-01,1.911027375449796617e+00,-1.631547634026320470e-01,7.299236472804890852e-01,-2.275476315118593718e+00,-8.466437628644053748e-02,-2.273529992360583951e-01,8.268153112951371897e-01
-2.348379665139891906e-17,-5.694193338984857726e-17,-7.614946187351818086e-18,-0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,5.997957023270678034e-01,5.631739882854098767e-01,3.730631552558185127e-01,1.248856511533527502e+00,-2.783979805817430875e-01,2.040776995325310317e+00,-3.794253618725106914e-01,6.152375818891304693e-01,-2.359160034271787332e+00,7.795950426488367224e-01,3.534329884277845890e-01,1.587392003159037612e+00,-1.262616586561638721e-01,-8.102693312481727694e-02,-3.258837223893142343e-01,-0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-1.246587177084007125e+00,-1.791256500882407177e-01,2.027401094098256085e+00,2.225103104501412687e+00,2.583459125049335919e-02,-8.916290413485032929e-01,-1.780998128402904390e+00,6.158542937162602149e-01,1.653660488186382338e+00,5.484799546731391473e-01,-1.758992875545600243e-01,-4.094203295678855992e-01,-1.531932611658051613e+00,-1.300455419709001914e+00,-5.628450974375169835e-01,-5.948758048586934022e-01,1.474164912810256300e-01,-6.393501672273588232e-01,1.958527151306409753e+00,4.270475435752490306e-02,2.742271017288527846e-01,-2.081568913385574149e+00,-1.464133494246677158e-01,-3.760062270408419116e-01,6.485366336467339732e-01,6.944670315550323381e-02,-6.277028467832462821e-02,-1.168945903536612319e-01,-1.117005164871259115e+00,3.027383086385895816e-01,2.072482065978876964e+00,-7.007701546571813989e-01,8.863619185573622383e-01,-2.287411599901627124e+00,3.260128455110612999e-01,-2.795120907214506123e-01,1.151859522908318834e+00,-7.138365222751732464e-01,2.517557316146536439e-01,-3.576581243074308802e-01,2.631144256270861459e-01,2.880134376751145031e-02,1.333884930385246026e+00,3.901219164379984838e-01,-1.608311298127906408e+00,1.155296481185818180e+00,6.924082636756058451e-02,-1.352839458726472488e+00,-5.522364064268719952e-01,-1.937274667237541825e-01,2.207543120129338732e+00,1.103190167902523555e+00,-6.208379999531620230e-01,-1.991924566385156137e+00,-3.252818145580233522e-01,1.989802159538756332e-01,6.809585985596977586e-01,4.043584284905999970e-01,1.553490348766619178e+00,-7.020005814392950017e-01,-6.750735543001576966e-01,-2.164352527928670514e-02,-4.067168571627815532e-01,5.156391502486173256e-02,-4.740523135813386468e-01,1.914986840549984581e+00,-1.685175022363552266e-01,7.306689949470187573e-01,-2.276698106547856870e+00,-8.688788603378726216e-02,-2.271319425157334870e-01,8.307049111478527204e-01
2.348379665139891906e-17,5.694193338984857726e-17,7.614946187351818086e-18,-0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,6.085099786246739306e-01,5.683510588888447401e-01,3.699871145276110163e-01,1.254209650402390963e+00,-3.170197925609736789e-01,2.035062046582050588e+00,-3.520806669119480592e-01,6.611057001917952647e-01,-2.347712066657666075e+00,7.837041625806315803e-01,3.516419501913972123e-01,1.585190992494381002e+00,-1.257358512160686448e-01,-8.097347153233426520e-02,-3.253478999379187941e-01,-0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-1.246587177084007125e+00,-1.791256500882404123e-01,2.027401094098256085e+00,2.228585815567404982e+00,2.576795397989901579e-02,-8.920310322650207846e-01,-1.780678331676554871e+00,6.123812155079945141e-01,1.654010500711990961e+00,5.449650040573874588e-01,-1.742360272371409058e-01,-4.077196586917973264e-01,-1.531932611658051613e+00,-1.300455419709001914e+00,-5.628450974375169835e-01,-5.947494205446945958e-01,1.463940577573518975e-01,-6.385750866913264545e-01,1.956612443774309096e+00,4.433401927048366553e-02,2.766910566173872432e-01,-2.079995134317302874e+00,-1.446266994840108566e-01,-3.755042421479676262e-01,6.481832683196560030e-01,6.881832560231181117e-02,-6.174402274727985168e-02,-1.159536950435985786e-01,-1.117006869433639027e+00,3.025480646710861365e-01,2.071996526411600037e+00,-7.005939991387410970e-01,8.860807968947377322e-01,-2.287128945928019963e+00,3.277175161757224231e-01,-2.819021784726405411e-01,1.151420612313313496e+00,-7.109537392884389684e-01,2.524932127844083940e-01,-3.562885831250557911e-01,2.614343715169529792e-01,2.812598669763763035e-02,1.333524126778677044e+00,3.900064566285221801e-01,-1.607904354299404259e+00,1.148610982009315329e+00,6.496684010903165662e-02,-1.344232312702110299e+00,-5.553250749716365231e-01,-1.765935199351743867e-01,2.200159063547419969e+00,1.099662854463606898e+00,-6.207887081140665009e-01,-1.996938307812357927e+00,-3.239414455899654599e-01,1.987907134512136853e-01,6.818596326590373735e-01,4.015016284102295718e-01,1.556575890212450464e+00,-7.003470698154666829e-01,-6.817737015551627033e-01,-2.275572471046503203e-02,-4.090941024067135112e-01,4.964121959359826808e-02,-4.663096069388886766e-01,1.918318018513947454e+00,-1.518213144361718336e-01,6.985228843980129110e-01,-2.277869334005021784e+00,-6.869830683273099592e-02,-2.185454706403534564e-01,8.147564439964163352e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,6.243874947943980347e-01,5.768639741685724909e-01,3.617821429522006249e-01,1.291119917437157261e+00,-3.225788706944254791e-01,2.007855151561046991e+00,-3.090731479305444673e-01,6.845450296704070903e-01,-2.334551046852662015e+00,7.715443558773725785e-01,3.568440512866974945e-01,1.591420891253943148e+00,-1.266582279901794783e-01,-8.108119308519112778e-02,-3.263281586481712182e-01,-0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-1.246587177084007125e+00,-1.791256500882404123e-01,2.027401094098256085e+00,2.229393402255801071e+00,2.583694031151149290e-02,-8.929077880576250514e-01,-1.779742437828198520e+00,6.104265168275847531e-01,1.653455340216208214e+00,5.429127523888573892e-01,-1.733469561343505549e-01,-4.065853984294487411e-01,-1.531932611658051613e+00,-1.300455419709001914e+00,-5.628450974375169835e-01,-5.946557348834435874e-01,1.455506947350488356e-01,-6.379454197730660692e-01,1.955200259339575863e+00,4.571076804486855910e-02,2.785840289475955411e-01,-2.078836080927503716e+00,-1.433006074931529594e-01,-3.750656418617581700e-01,6.478994879692581144e-01,6.834620736063443114e-02,-6.095177134251685003e-02,-1.204720887746308644e-01,-1.115664190964142932e+00,3.039480284742960836e-01,2.073599195606770085e+00,-7.018114690697200286e-01,8.877862731024076526e-01,-2.286867051434904763e+00,3.289737396642196110e-01,-2.836066718949620258e-01,1.151158308897792804e+00,-7.089210242893463354e-01,2.530252141364072727e-01,-3.553455130411704577e-01,2.602496990483530448e-01,2.764438288337348407e-02,1.335879531494914119e+00,3.916791110436163015e-01,-1.607963021192980291e+00,1.154007080269482177e+00,4.595830604700835292e-02,-1.346030909942003140e+00,-5.608679668050874367e-01,-1.615078893734180066e-01,2.206903682633308605e+00,1.087465867434555200e+00,-6.185026298789471078e-01,-2.001834804496985587e+00,-3.228366021999750646e-01,1.986355839538673507e-01,6.826086562870304908e-01,3.962795947648771189e-01,1.562049264973464968e+00,-6.897050198216879702e-01,-6.915464817192066294e-01,-2.345328773448238091e-02,-4.150156399713253452e-01,4.349796104248095791e-02,-4.604418957122992095e-01,1.920980485417630224e+00,-1.479138806063472478e-01,6.966731673586414875e-01,-2.278959933853927478e+00,-6.814806733502547231e-02,-2.184505986734654182e-01,8.157328893687010307e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,6.264268751437240823e-01,5.782139861765583921e-01,3.614536508638313550e-01,1.285354969922047896e+00,-3.474982148894725231e-01,2.010177650002883176e+00,-3.018729586726371372e-01,7.082406862984241824e-01,-2.328518662163012731e+00,7.773895185305647049e-01,3.543119154318138397e-01,1.588335074509198863e+00,-1.260952681582256096e-01,-8.102326561948887396e-02,-3.257524851874566973e-01,-0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-1.246587177084007125e+00,-1.791256500882404123e-01,2.027401094098256085e+00,2.229985411190849920e+00,2.587418723980968241e-02,-8.934268616890954640e-01,-1.779080769806565598e+00,6.091392909875434913e-01,1.653044621464813568e+00,5.414889503243497382e-01,-1.727482421077708441e-01,-4.057673013091636083e-01,-1.531932611658051613e+00,-1.300455419709001914e+00,-5.628450974375169835e-01,-5.945816013679484646e-01,1.448241772599388189e-01,-6.374090045758574741e-01,1.954085163277164749e+00,4.691650583382033640e-02,2.801300851335570274e-01,-2.077922133912597946e+00,-1.422481411558317865e-01,-3.746729317246608737e-01,6.476600129119416405e-01,6.796764334204702385e-02,-6.030246668372483965e-02,-1.239117624713531596e-01,-1.114589144775655294e+00,3.050249924549903180e-01,2.074819795932773658e+00,-7.027181903300681043e-01,8.890563461217116936e-01,-2.286622033010577315e+00,3.299677644052634862e-01,-2.849164349814584662e-01,1.150990581784780975e+00,-7.073741222364023917e-01,2.534379949602615367e-01,-3.546431457218767735e-01,2.593480978520283919e-01,2.727445153636426020e-02,1.337689570077709833e+00,3.929828910099313344e-01,-1.607956058448608117e+00,1.158008807418458463e+00,4.945582252902082365e-02,-1.349885026966667789e+00,-5.577268465555150767e-01,-1.734020643469597611e-01,2.212114456967709586e+00,1.090383025664480421e+00,-6.187818900890129648e-01,-1.999090740108561581e+00,-3.236495816111705226e-01,1.987905070409113073e-01,6.822972589134572718e-01,3.919124687918814631e-01,1.566511346956467321e+00,-6.811953737638229978e-01,-6.997542874460612738e-01,-2.406129994615502019e-02,-4.199271909985751172e-01,4.067993557666969850e-02,-4.554307880318118062e-01,1.926094954044560215e+00,-1.466044315891805450e-01,6.927545904562291135e-01,-2.283203483842008552e+00,-6.457820934023224269e-02,-2.178575202035856195e-01,8.166451512341854624e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,6.389667733228845403e-01,5.869405916703549497e-01,3.606369107197592294e-01,1.314458474032710544e+00,-3.493428905645290516e-01,1.985625827961637224e+00,-2.656169096196812629e-01,7.290776385797448356e-01,-2.319262082100695288e+00,7.669208050788305364e-01,3.587634147856046396e-01,1.593620091799837102e+00,-1.269917426870886823e-01,-8.112766344875786684e-02,-3.267043523652866654e-01,-0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-1.246587177084007125e+00,-1.791256500882404123e-01,2.027401094098256085e+00,2.230451791549763030e+00,2.589445937552043581e-02,-8.937516130535456682e-01,-1.778576474491041282e+00,6.082238576984898559e-01,1.652718960732833864e+00,5.404223277344849530e-01,-1.723125239238915418e-01,-4.051323893726353487e-01,-1.531932611658051613e+00,-1.300455419709001914e+00,-5.628450974375169835e-01,-5.945197171740158604e-01,1.441787921709852260e-01,-6.369361253025720426e-01,1.954035146480642027e+00,4.784290136622061651e-02,2.821973775998897760e-01,-2.078391257285239213e+00,-1.406632852582096194e-01,-3.748504049497892177e-01,6.477060817092117340e-01,6.735681691203600219e-02,-5.944923372085886976e-02,-1.266994002607027825e-01,-1.113681950569166856e+00,3.059055948000324321e-01,2.075809525759430674e+00,-7.034390899560726274e-01,8.900662774436323144e-01,-2.286391862763587302e+00,3.307988743986143843e-01,-2.859860777479747429e-01,1.150875735030617797e+00,-7.061207128284816559e-01,2.537776510263317076e-01,-3.540841478163813116e-01,2.586175367249370360e-01,2.697254508481038496e-02,1.339167719111269861e+00,3.940599883727133323e-01,-1.607915373932547132e+00,1.160735091089751592e+00,5.149768727876970209e-02,-1.352235407603017636e+00,-5.555599136909532554e-01,-1.811650878772556594e-01,2.215739423153000320e+00,1.092151795398967451e+00,-6.189517939175241956e-01,-1.997430328171600378e+00,-3.242630149118585492e-01,1.989099911581893587e-01,6.820775060166252013e-01,3.881131632114594443e-01,1.570317617905617302e+00,-6.740282051812337416e-01,-7.069189837090315010e-01,-2.460561198770663122e-02,-4.241780011974460307e-01,3.664257845115655166e-02,-4.507140660346282690e-01,1.928932607558259571e+00,-1.442254939241160439e-01,6.904677801184432306e-01,-2.284730120676397913e+00,-6.226694752679985678e-02,-2.178033993171500093e-01,8.171607080183743710e-01
